,,longName,L.Year,Today,1Y,30 day,7 day,MA_15,Max Up_15,Max Down_15,Avg Volume_15,vs_30,Composite Score,Trend,Analysis,Portfolio,Amount
XLE,0,Energy Select Sector SPDR Fund,79.7,88.17,10.62,4.85,12.53,0.98,1.0,0.96,14374040.0,0.19,3.91,Uptrend,Bull,100.0,10000.0
